,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
308,4301,20777,101070374,CONVOLVE,999701595,ESA78989670,thales,TAS-E,False,PRC,CALLE EINSTEIN  7 PARQUE TECNOLOGICO TRES CANTOS,28760,Tres Cantos,ES,ES300,"40.5918854890243,-3.7090220361209574",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999701595/101070374,2022-08-26 15:34:43,1916429,2,participant,458475.0,458475.0,458475.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data",space
309,4303,20779,101070374,CONVOLVE,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101070374,2022-08-26 15:34:43,1905910,4,participant,1021875.0,1021875.0,1021875.0,False,,0.0,EU,"artificial intelligence,advanced computing and big data",sustainability
310,4353,20829,101135707,FORTIS,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101135707,2023-11-10 09:29:52,1905767,1,coordinator,5831879.75,5831879.75,5831879.75,False,,0.0,EU,"artificial intelligence,robotics,emerging enabling technologies",sustainability
311,4401,20878,101070214,TRUSTEE,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070214,2023-04-05 13:37:52,2104951,14,participant,407951.0,407951.0,407951.25,False,,0.25,EU,"advanced computing and big data,blockchain,artificial intelligence,space including earth observation",sustainability
312,4402,20879,101070214,TRUSTEE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101070214,2023-04-05 13:37:52,1905767,10,participant,655875.0,655875.0,655875.0,False,,0.0,EU,"advanced computing and big data,blockchain,artificial intelligence,space including earth observation",sustainability
313,4427,20931,101058548,BEEYONDERS,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101058548,2022-09-05 08:24:34,2104951,16,participant,379095.0,379095.0,379095.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced materials,extended reality,augmented reality,virtual reality",sustainability
314,4428,20932,101058548,BEEYONDERS,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101058548,2022-09-05 08:24:34,1905767,2,participant,660381.0,660381.0,660381.25,False,,0.25,EU,"manufacturing technologies,artificial intelligence,robotics,advanced materials,extended reality,augmented reality,virtual reality",sustainability
315,4480,21045,101092950,EDGELESS,999971934,FR01383470937,thales,THALES SIX GTS France,False,PRC,AVENUE DES LOUVRESSES 4,92230,Gennevilliers,FR,FR105,"48.9409357,2.3063114",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999971934/101092950,2022-11-25 10:06:25,1905995,14,participant,270576.5,270576.5,270576.5,False,,0.0,EU,"artificial intelligence,advanced computing and big data,5g,extended reality,robotics",space
316,4527,21121,101138473,IS2H4C,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101138473,2024-01-08 20:32:39,1905912,6,participant,854928.75,854928.75,854928.75,False,,0.0,EU,"circular industries,low carbon and clean industries,advanced materials,artificial intelligence",advanced materials
317,4528,21122,101138473,IS2H4C,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101138473,2024-01-08 20:32:39,1905767,4,participant,1185062.5,1185062.5,1185062.5,False,,0.0,EU,"circular industries,low carbon and clean industries,advanced materials,artificial intelligence",sustainability
318,4558,21152,101058236,HumanTech,996541529,,sintef,SINTEF RM,False,REC,"BYGNING 100, RAUFOSS INDUSTRIPARK",2830,Raufoss,NO,NO020,"60.5000209,9.0999715",https://www.sintef.no/manufacturing,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996541529/101058236,2022-09-15 13:38:26,1914650,7,participant,1220677.5,848257.5,1220677.5,False,,372420.0,EU,"robotics,artificial intelligence,advanced materials,augmented reality,extended reality,blockchain",sustainability
319,4565,21159,101058236,HumanTech,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101058236,2022-09-15 13:38:26,1905767,11,participant,452395.0,452395.0,452395.0,False,,0.0,EU,"robotics,artificial intelligence,advanced materials,augmented reality,extended reality,blockchain",sustainability
320,4572,21166,101058236,HumanTech,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058236,2022-09-15 13:38:26,1944981,7,thirdParty,0.0,372420.0,372420.0,False,,0.0,EU,"robotics,artificial intelligence,advanced materials,augmented reality,extended reality,blockchain",sustainability
321,4583,21177,101137606,TRANSIENCE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101137606,2024-01-08 20:35:32,1905912,4,participant,828490.14,828490.14,0.0,False,,,EU,"circular industries,low carbon and clean industries,advanced materials",advanced materials
322,4584,21178,101137606,TRANSIENCE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101137606,2024-01-08 20:35:32,1905767,8,participant,413622.5,413622.5,0.0,False,,,EU,"circular industries,low carbon and clean industries,advanced materials",sustainability
323,4602,21224,101091895,MASTERMINE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091895,2023-03-10 21:08:56,1905912,4,participant,842375.0,842375.0,842375.0,False,,0.0,EU,"manufacturing technologies,advanced materials,artificial intelligence,robotics,advanced computing and big data,circular industries,low carbon and clean industries,space including earth observation,metaverse",advanced materials
324,4641,21279,101058100,e-CODUCT,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101058100,2022-09-04 13:38:24,1905572,5,participant,1167100.0,1167100.0,1167100.0,False,,0.0,EU,"manufacturing technologies,advanced materials,low carbon and clean industries,circular industries",advanced materials
325,4646,21284,101138476,METAWAVE,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101138476,2024-01-08 20:32:32,1905930,11,participant,458110.0,458110.0,0.0,False,,,EU,"manufacturing technologies,advanced materials,circular industries,low carbon and clean industries",advanced materials
326,4661,21299,101135507,STARFAB,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101135507,2023-12-07 12:58:56,1905912,4,participant,409251.56,409251.56,0.0,False,,,EU,"space including earth observation,robotics,advanced materials",advanced materials
327,4665,21303,101135507,STARFAB,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101135507,2023-12-07 12:58:56,1907214,3,participant,135312.5,135312.5,0.0,False,,,EU,"space including earth observation,robotics,advanced materials",space
328,4668,21330,101091887,MEASURED,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101091887,2022-11-25 10:09:46,1905767,2,participant,541250.0,541250.0,541250.0,False,,0.0,EU,"manufacturing technologies,advanced materials,low carbon and clean industries,5g,circular industries",sustainability
329,4699,21376,101092723,IBAIA,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101092723,2022-12-16 14:58:34,1905572,1,coordinator,644827.0,625873.25,644827.0,False,,18953.75,EU,"advanced materials,artificial intelligence,manufacturing technologies",advanced materials
330,4708,21397,101135316,SENSOTERIC,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135316,2023-11-03 12:04:05,1905572,7,thirdParty,0.0,62638.75,62638.75,False,,0.0,EU,"emerging enabling technologies,advanced materials,artificial intelligence,healthcare",advanced materials
331,4715,21404,101070262,Waterverse,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070262,2022-09-04 02:54:39,2104951,5,participant,410169.0,410169.0,410169.0,False,,0.0,EU,"advanced computing and big data,artificial intelligence,circular industries",sustainability
332,4732,21421,101138376,ELOXYCHEM,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101138376,2024-01-08 20:32:18,1944981,1,coordinator,3753696.25,3753696.25,0.0,False,,,EU,"low carbon and clean industries, advanced computing and big data",sustainability
333,4757,21446,101135216,BOOST,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135216,2024-01-08 20:34:09,1905572,4,participant,305105.0,305105.0,0.0,False,,,EU,"space including earth observation,emerging enabling technologies,manufacturing technologies,advanced materials",advanced materials
334,4763,21457,101091934,Power2Hype,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091934,2022-11-25 16:34:46,1905912,1,coordinator,1256727.5,1256727.5,1256727.5,False,,0.0,EU,"manufacturing technologies,low carbon and clean industries,circular industries",advanced materials
335,4784,21524,101058449,REDONDO,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101058449,2022-09-04 02:58:17,1905572,2,participant,414418.0,414418.0,414418.75,False,,0.75,EU,"advanced materials,circular industries,low carbon and clean industries",advanced materials
336,4788,21561,101137906,SteamDry,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101137906,2024-01-08 20:42:35,2104951,1,coordinator,2460527.25,2460527.25,0.0,False,,,EU,"manufacturing technologies,advanced materials,artificial intelligence",sustainability
337,4819,21592,101082517,ASCEND,999701595,ESA78989670,thales,TAS-E,False,PRC,CALLE EINSTEIN  7 PARQUE TECNOLOGICO TRES CANTOS,28760,Tres Cantos,ES,ES300,"40.5918854890243,-3.7090220361209574",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999701595/101082517,2022-10-24 18:05:29,1916429,1,thirdParty,0.0,66750.0,66750.0,False,,0.0,EU,"space including earth observation,robotics,low carbon and clean industries,manufacturing technologies",space
338,4820,21593,101082517,ASCEND,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101082517,2022-10-24 18:05:29,1907214,1,coordinator,506723.75,439973.75,506723.75,False,,66750.0,EU,"space including earth observation,robotics,low carbon and clean industries,manufacturing technologies",space
339,4825,21598,101070342,DYNAMOS,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070342,2022-09-15 12:06:44,2104951,1,coordinator,1487336.0,1487336.0,1487336.25,False,,0.25,EU,"manufacturing technologies,next generation internet,advanced materials,artificial intelligence",sustainability
340,4849,21622,101070077,ZOOOM,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070077,2022-08-05 17:03:44,2104951,4,participant,133375.0,133375.0,133375.0,False,,0.0,EU,"manufacturing technologies,advanced materials,artificial intelligence,advanced computing and big data",sustainability
341,4856,21629,101070077,ZOOOM,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101070077,2022-08-05 17:03:44,1905910,2,participant,136250.0,136250.0,136250.0,False,,0.0,EU,"manufacturing technologies,advanced materials,artificial intelligence,advanced computing and big data",sustainability
342,4902,21675,101138353,SUPREEMO,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101138353,2024-01-09 14:50:09,1944981,1,coordinator,1203773.75,1203773.75,1203773.75,False,,0.0,EU,"manufacturing technologies,advanced materials,low carbon and clean industries",sustainability
343,4915,21688,101058179,ENGINE,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101058179,2022-07-29 15:35:13,2104951,1,coordinator,1118371.0,1118371.0,1118371.5,False,,0.5,EU,"manufacturing technologies,advanced materials,artificial intelligence,advanced computing and big data,low carbon and clean industries,5g",sustainability
344,4926,21699,101070589,BIOASSEMBLER,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101070589,2022-08-18 15:35:53,2104951,1,coordinator,1210426.5,1210426.5,1210426.5,False,,0.0,EU,"manufacturing technologies,advanced materials",sustainability
345,4941,21714,101135931,QUANTIFY,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101135931,2024-01-08 20:27:21,1909968,8,participant,200000.0,200000.0,200000.0,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,advanced computing and big data",space
346,4942,21715,101135931,QUANTIFY,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135931,2024-01-08 20:27:21,1905572,2,participant,350000.0,267580.0,350000.0,False,,82420.0,EU,"key digital technologies including quantum technologies,advanced materials,advanced computing and big data",advanced materials
347,4946,21734,101119489,2DNEURALVISION,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101119489,2023-08-29 01:54:19,1905930,5,participant,1026620.25,1026620.25,1026620.25,False,,0.0,EU,"artificial intelligence,manufacturing technologies,emerging enabling technologies,advanced materials",advanced materials
348,4957,21745,101091792,SMARTHANDLE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101091792,2022-11-25 10:13:24,1905767,1,coordinator,954472.5,954472.5,954472.5,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics",sustainability
349,4968,21756,101058693,STAGE,996541529,,sintef,SINTEF RM,False,REC,"BYGNING 100, RAUFOSS INDUSTRIPARK",2830,Raufoss,NO,NO020,"60.5000209,9.0999715",https://www.sintef.no/manufacturing,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996541529/101058693,2022-07-29 11:43:37,1914650,5,participant,256250.0,256250.0,256250.0,False,,0.0,EU,"manufacturing technologies,circular industries,low carbon and clean industries,advanced computing and big data,artificial intelligence",sustainability
350,5026,21814,101138789,W2W,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101138789,2024-01-08 20:33:18,2104951,6,participant,343926.87,343926.87,0.0,False,,,EU,"manufacturing technologies,advanced materials,artificial intelligence,robotics,circular industries",sustainability
351,5047,21835,101057733,REEPRODUCE,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101057733,2023-03-10 21:42:47,1905767,14,participant,713835.0,713835.0,713835.0,False,,0.0,EU,"advanced materials,circular industries,low carbon and clean industries",sustainability
352,5052,21840,101057733,REEPRODUCE,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101057733,2023-03-10 21:42:47,1944981,1,coordinator,1488658.0,1488658.0,1488658.75,False,,0.75,EU,"advanced materials,circular industries,low carbon and clean industries",sustainability
353,5066,21869,101080166,AQuRA,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101080166,2022-11-28 13:29:34,1905572,5,participant,862247.5,862247.5,862247.5,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,manufacturing technologies,advanced computing and big data",advanced materials
354,5079,21898,101058078,InVECOF,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058078,2022-09-04 01:15:19,1905912,1,coordinator,2285807.5,2285807.5,2285807.5,False,,0.0,EU,"advanced materials,manufacturing technologies,low carbon and clean industries",advanced materials
355,5085,21904,101058078,InVECOF,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101058078,2022-09-04 01:15:19,1905572,7,participant,465286.25,423533.75,465286.25,False,,41752.5,EU,"advanced materials,manufacturing technologies,low carbon and clean industries",advanced materials
356,5114,21933,101056973,ACCORD,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101056973,2022-07-29 09:55:27,2104951,1,coordinator,631875.0,631875.0,631875.0,False,,0.0,EU,"key digital technologies including quantum technologies,artificial intelligence,advanced computing and big data,circular industries",sustainability
357,5117,21936,101056973,ACCORD,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101056973,2022-07-29 09:55:27,1905912,2,participant,642468.07,456843.07,642468.75,False,,185625.68,EU,"key digital technologies including quantum technologies,artificial intelligence,advanced computing and big data,circular industries",advanced materials
358,5165,21997,101138228,H2PlasmaRed,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101138228,2024-01-08 20:32:09,1905910,7,participant,834597.5,834597.5,834597.5,False,,0.0,EU,"manufacturing technologies,circular industries,low carbon and clean industries",sustainability
359,5168,22001,101082466,DUSTER,999701595,ESA78989670,thales,TAS-E,False,PRC,CALLE EINSTEIN  7 PARQUE TECNOLOGICO TRES CANTOS,28760,Tres Cantos,ES,ES300,"40.5918854890243,-3.7090220361209574",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999701595/101082466,2022-10-13 18:58:16,1916429,4,participant,295975.0,295975.0,295975.0,False,,0.0,EU,"manufacturing technologies,space including earth observation,advanced materials,robotics",space
360,5175,22008,101058682,Onto-DESIDE,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101058682,2022-07-28 21:24:03,1905930,2,participant,469756.0,469756.0,469756.25,False,,0.25,EU,"advanced materials,artificial intelligence,advanced computing and big data,circular industries,blockchain",advanced materials
361,5212,22061,101058487,INCREACE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058487,2023-03-10 21:03:38,1905912,1,coordinator,1583348.75,1583348.75,1583348.75,False,,0.0,EU,"circular industries,advanced materials,blockchain",advanced materials
362,5221,22070,101058487,INCREACE,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101058487,2023-03-10 21:03:38,1905910,3,participant,618000.0,618000.0,618000.0,False,,0.0,EU,"circular industries,advanced materials,blockchain",sustainability
